SA3_NAME16	Year	Age5yr	ChildrenEverBorn	females
Rouse Hill - McGraths Hill	2011	25-29	1	103
Rouse Hill - McGraths Hill	2011	25-29	2	84
Rouse Hill - McGraths Hill	2011	25-29	3	22
Rouse Hill - McGraths Hill	2011	25-29	4	3
Rouse Hill - McGraths Hill	2011	25-29	5	0
Rouse Hill - McGraths Hill	2011	25-29	6	3
Rouse Hill - McGraths Hill	2011	30-34		30
Rouse Hill - McGraths Hill	2011	30-34	0	216
Rouse Hill - McGraths Hill	2011	30-34	1	185
Rouse Hill - McGraths Hill	2011	30-34	2	314
Rouse Hill - McGraths Hill	2011	30-34	3	138
Rouse Hill - McGraths Hill	2011	30-34	4	29
Rouse Hill - McGraths Hill	2011	30-34	5	4
Rouse Hill - McGraths Hill	2011	30-34	6	0
Rouse Hill - McGraths Hill	2011	35-39		32
Rouse Hill - McGraths Hill	2011	35-39	0	147
Rouse Hill - McGraths Hill	2011	35-39	1	162
Rouse Hill - McGraths Hill	2011	35-39	2	598
Rouse Hill - McGraths Hill	2011	35-39	3	292
Rouse Hill - McGraths Hill	2011	35-39	4	63
Rouse Hill - McGraths Hill	2011	35-39	5	6
Rouse Hill - McGraths Hill	2011	35-39	6	3
Rouse Hill - McGraths Hill	2011	40-44		41
Rouse Hill - McGraths Hill	2011	40-44	0	106
Rouse Hill - McGraths Hill	2011	40-44	1	140
Rouse Hill - McGraths Hill	2011	40-44	2	525
Rouse Hill - McGraths Hill	2011	40-44	3	335
Rouse Hill - McGraths Hill	2011	40-44	4	78
Rouse Hill - McGraths Hill	2011	40-44	5	13
Rouse Hill - McGraths Hill	2011	40-44	6	12
Rouse Hill - McGraths Hill	2011	45-49		29
Rouse Hill - McGraths Hill	2011	45-49	0	86
Rouse Hill - McGraths Hill	2011	45-49	1	102
Rouse Hill - McGraths Hill	2011	45-49	2	385
Rouse Hill - McGraths Hill	2011	45-49	3	238
Rouse Hill - McGraths Hill	2011	45-49	4	71
Rouse Hill - McGraths Hill	2011	45-49	5	27
Rouse Hill - McGraths Hill	2011	45-49	6	11
Rouse Hill - McGraths Hill	2011	50-54		28
Rouse Hill - McGraths Hill	2011	50-54	0	84
Rouse Hill - McGraths Hill	2011	50-54	1	89
Rouse Hill - McGraths Hill	2011	50-54	2	326
Rouse Hill - McGraths Hill	2011	50-54	3	197
Rouse Hill - McGraths Hill	2011	50-54	4	91
Rouse Hill - McGraths Hill	2011	50-54	5	15
Rouse Hill - McGraths Hill	2011	50-54	6	8
Rouse Hill - McGraths Hill	2011	55-59		39
Rouse Hill - McGraths Hill	2011	55-59	0	58
Rouse Hill - McGraths Hill	2011	55-59	1	67
Rouse Hill - McGraths Hill	2011	55-59	2	261
Rouse Hill - McGraths Hill	2011	55-59	3	200
Rouse Hill - McGraths Hill	2011	55-59	4	66
Rouse Hill - McGraths Hill	2011	55-59	5	21
Rouse Hill - McGraths Hill	2011	55-59	6	7
Rouse Hill - McGraths Hill	2011	60-64		31
Rouse Hill - McGraths Hill	2011	60-64	0	55
Rouse Hill - McGraths Hill	2011	60-64	1	44
Rouse Hill - McGraths Hill	2011	60-64	2	260
Rouse Hill - McGraths Hill	2011	60-64	3	182
Rouse Hill - McGraths Hill	2011	60-64	4	68
Rouse Hill - McGraths Hill	2011	60-64	5	17
Rouse Hill - McGraths Hill	2011	60-64	6	9
Rouse Hill - McGraths Hill	2011	65-69		13
Rouse Hill - McGraths Hill	2011	65-69	0	34
Rouse Hill - McGraths Hill	2011	65-69	1	33
Rouse Hill - McGraths Hill	2011	65-69	2	144
Rouse Hill - McGraths Hill	2011	65-69	3	141
Rouse Hill - McGraths Hill	2011	65-69	4	56
Rouse Hill - McGraths Hill	2011	65-69	5	11
Rouse Hill - McGraths Hill	2011	65-69	6	6
Rouse Hill - McGraths Hill	2011	70-74		18
Rouse Hill - McGraths Hill	2011	70-74	0	23
Rouse Hill - McGraths Hill	2011	70-74	1	15
Rouse Hill - McGraths Hill	2011	70-74	2	83
Rouse Hill - McGraths Hill	2011	70-74	3	70
Rouse Hill - McGraths Hill	2011	70-74	4	42
Rouse Hill - McGraths Hill	2011	70-74	5	15
Rouse Hill - McGraths Hill	2011	70-74	6	4
Rouse Hill - McGraths Hill	2011	75-79		9
Rouse Hill - McGraths Hill	2011	75-79	0	13
Rouse Hill - McGraths Hill	2011	75-79	1	6
Rouse Hill - McGraths Hill	2011	75-79	2	44
Rouse Hill - McGraths Hill	2011	75-79	3	38
Rouse Hill - McGraths Hill	2011	75-79	4	24
Rouse Hill - McGraths Hill	2011	75-79	5	21
Rouse Hill - McGraths Hill	2011	75-79	6	11
Rouse Hill - McGraths Hill	2011	80-84		7
Rouse Hill - McGraths Hill	2011	80-84	0	8
Rouse Hill - McGraths Hill	2011	80-84	1	11
Rouse Hill - McGraths Hill	2011	80-84	2	20
Rouse Hill - McGraths Hill	2011	80-84	3	28
Rouse Hill - McGraths Hill	2011	80-84	4	20
Rouse Hill - McGraths Hill	2011	80-84	5	5
Rouse Hill - McGraths Hill	2011	80-84	6	18
Rouse Hill - McGraths Hill	2011	85+		10
Rouse Hill - McGraths Hill	2011	85+	0	8
Rouse Hill - McGraths Hill	2011	85+	1	8
Rouse Hill - McGraths Hill	2011	85+	2	31
Rouse Hill - McGraths Hill	2011	85+	3	18
Rouse Hill - McGraths Hill	2011	85+	4	3
Rouse Hill - McGraths Hill	2011	85+	5	14
Rouse Hill - McGraths Hill	2011	85+	6	4
Rouse Hill - McGraths Hill	2016	15-19		101
Rouse Hill - McGraths Hill	2016	15-19	0	1151
Rouse Hill - McGraths Hill	2016	15-19	1	3
Rouse Hill - McGraths Hill	2016	15-19	2	0
Rouse Hill - McGraths Hill	2016	15-19	3	0
Rouse Hill - McGraths Hill	2016	15-19	4	0
Rouse Hill - McGraths Hill	2016	15-19	5	0
Rouse Hill - McGraths Hill	2016	15-19	6	0
Rouse Hill - McGraths Hill	2016	20-24		69
Rouse Hill - McGraths Hill	2016	20-24	0	808
Rouse Hill - McGraths Hill	2016	20-24	1	35
Rouse Hill - McGraths Hill	2016	20-24	2	9
Rouse Hill - McGraths Hill	2016	20-24	3	0
Rouse Hill - McGraths Hill	2016	20-24	4	0
Rouse Hill - McGraths Hill	2016	20-24	5	0
Rouse Hill - McGraths Hill	2016	20-24	6	0
Rouse Hill - McGraths Hill	2016	25-29		54
Rouse Hill - McGraths Hill	2016	25-29	0	518
Rouse Hill - McGraths Hill	2016	25-29	1	149
Rouse Hill - McGraths Hill	2016	25-29	2	90
Rouse Hill - McGraths Hill	2016	25-29	3	20
Rouse Hill - McGraths Hill	2016	25-29	4	6
Rouse Hill - McGraths Hill	2016	25-29	5	0
Rouse Hill - McGraths Hill	2016	25-29	6	0
Rouse Hill - McGraths Hill	2016	30-34		43
Rouse Hill - McGraths Hill	2016	30-34	0	288
Rouse Hill - McGraths Hill	2016	30-34	1	272
Rouse Hill - McGraths Hill	2016	30-34	2	340
Rouse Hill - McGraths Hill	2016	30-34	3	102
Rouse Hill - McGraths Hill	2016	30-34	4	32
Rouse Hill - McGraths Hill	2016	30-34	5	5
Rouse Hill - McGraths Hill	2016	30-34	6	0
Rouse Hill - McGraths Hill	2016	35-39		43
Rouse Hill - McGraths Hill	2016	35-39	0	148
Rouse Hill - McGraths Hill	2016	35-39	1	191
Rouse Hill - McGraths Hill	2016	35-39	2	563
Rouse Hill - McGraths Hill	2016	35-39	3	295
Rouse Hill - McGraths Hill	2016	35-39	4	83
Rouse Hill - McGraths Hill	2016	35-39	5	11
Rouse Hill - McGraths Hill	2016	35-39	6	3
Rouse Hill - McGraths Hill	2016	40-44		56
Rouse Hill - McGraths Hill	2016	40-44	0	116
Rouse Hill - McGraths Hill	2016	40-44	1	151
Rouse Hill - McGraths Hill	2016	40-44	2	752
Rouse Hill - McGraths Hill	2016	40-44	3	347
Rouse Hill - McGraths Hill	2016	40-44	4	93
Rouse Hill - McGraths Hill	2016	40-44	5	19
Rouse Hill - McGraths Hill	2016	40-44	6	11
Rouse Hill - McGraths Hill	2016	45-49		47
Rouse Hill - McGraths Hill	2016	45-49	0	104
Rouse Hill - McGraths Hill	2016	45-49	1	157
Rouse Hill - McGraths Hill	2016	45-49	2	587
Rouse Hill - McGraths Hill	2016	45-49	3	354
Rouse Hill - McGraths Hill	2016	45-49	4	85
Rouse Hill - McGraths Hill	2016	45-49	5	21
Rouse Hill - McGraths Hill	2016	45-49	6	9
Rouse Hill - McGraths Hill	2016	50-54		51
Rouse Hill - McGraths Hill	2016	50-54	0	91
Rouse Hill - McGraths Hill	2016	50-54	1	108
Rouse Hill - McGraths Hill	2016	50-54	2	401
Rouse Hill - McGraths Hill	2016	50-54	3	248
Rouse Hill - McGraths Hill	2016	50-54	4	73
Rouse Hill - McGraths Hill	2016	50-54	5	34
Rouse Hill - McGraths Hill	2016	50-54	6	10
Rouse Hill - McGraths Hill	2016	55-59		30
Rouse Hill - McGraths Hill	2016	55-59	0	80
Rouse Hill - McGraths Hill	2016	55-59	1	110
Rouse Hill - McGraths Hill	2016	55-59	2	352
Rouse Hill - McGraths Hill	2016	55-59	3	215
Rouse Hill - McGraths Hill	2016	55-59	4	74
Rouse Hill - McGraths Hill	2016	55-59	5	9
Rouse Hill - McGraths Hill	2016	55-59	6	13
Rouse Hill - McGraths Hill	2016	60-64		40
Rouse Hill - McGraths Hill	2016	60-64	0	61
Rouse Hill - McGraths Hill	2016	60-64	1	89
Rouse Hill - McGraths Hill	2016	60-64	2	274
Rouse Hill - McGraths Hill	2016	60-64	3	190
Rouse Hill - McGraths Hill	2016	60-64	4	66
Rouse Hill - McGraths Hill	2016	60-64	5	26
Rouse Hill - McGraths Hill	2016	60-64	6	11
Rouse Hill - McGraths Hill	2016	65-69		35
Rouse Hill - McGraths Hill	2016	65-69	0	39
Rouse Hill - McGraths Hill	2016	65-69	1	45
Rouse Hill - McGraths Hill	2016	65-69	2	244
Rouse Hill - McGraths Hill	2016	65-69	3	165
Rouse Hill - McGraths Hill	2016	65-69	4	67
Rouse Hill - McGraths Hill	2016	65-69	5	19
Rouse Hill - McGraths Hill	2016	65-69	6	6
Rouse Hill - McGraths Hill	2016	70-74		26
Rouse Hill - McGraths Hill	2016	70-74	0	39
Rouse Hill - McGraths Hill	2016	70-74	1	31
Rouse Hill - McGraths Hill	2016	70-74	2	148
Rouse Hill - McGraths Hill	2016	70-74	3	133
Rouse Hill - McGraths Hill	2016	70-74	4	67
Rouse Hill - McGraths Hill	2016	70-74	5	16
Rouse Hill - McGraths Hill	2016	70-74	6	7
Rouse Hill - McGraths Hill	2016	75-79		11
Rouse Hill - McGraths Hill	2016	75-79	0	16
Rouse Hill - McGraths Hill	2016	75-79	1	21
Rouse Hill - McGraths Hill	2016	75-79	2	75
Rouse Hill - McGraths Hill	2016	75-79	3	74
Rouse Hill - McGraths Hill	2016	75-79	4	39
Rouse Hill - McGraths Hill	2016	75-79	5	15
Rouse Hill - McGraths Hill	2016	75-79	6	7
Rouse Hill - McGraths Hill	2016	80-84		6
Rouse Hill - McGraths Hill	2016	80-84	0	4
Rouse Hill - McGraths Hill	2016	80-84	1	4
Rouse Hill - McGraths Hill	2016	80-84	2	37
Rouse Hill - McGraths Hill	2016	80-84	3	40
Rouse Hill - McGraths Hill	2016	80-84	4	20
Rouse Hill - McGraths Hill	2016	80-84	5	12
Rouse Hill - McGraths Hill	2016	80-84	6	17
Rouse Hill - McGraths Hill	2016	85+		12
Rouse Hill - McGraths Hill	2016	85+	0	11
Rouse Hill - McGraths Hill	2016	85+	1	15
Rouse Hill - McGraths Hill	2016	85+	2	41
Rouse Hill - McGraths Hill	2016	85+	3	34
Rouse Hill - McGraths Hill	2016	85+	4	13
Rouse Hill - McGraths Hill	2016	85+	5	4
Rouse Hill - McGraths Hill	2016	85+	6	17
Blacktown	2006	15-19		399
Blacktown	2006	15-19	0	3496
Blacktown	2006	15-19	1	74
Blacktown	2006	15-19	2	12
Blacktown	2006	15-19	3	0
Blacktown	2006	15-19	4	0
Blacktown	2006	15-19	5	0
Blacktown	2006	15-19	6	0
Blacktown	2006	20-24		259
Blacktown	2006	20-24	0	3295
Blacktown	2006	20-24	1	457
Blacktown	2006	20-24	2	190
Blacktown	2006	20-24	3	37
Blacktown	2006	20-24	4	13
Blacktown	2006	20-24	5	0
Blacktown	2006	20-24	6	0
Blacktown	2006	25-29		261
Blacktown	2006	25-29	0	2369
Blacktown	2006	25-29	1	888
Blacktown	2006	25-29	2	658
Blacktown	2006	25-29	3	214
Blacktown	2006	25-29	4	88
Blacktown	2006	25-29	5	19
Blacktown	2006	25-29	6	3
Blacktown	2006	30-34		184
Blacktown	2006	30-34	0	1212
Blacktown	2006	30-34	1	944
Blacktown	2006	30-34	2	1365
Blacktown	2006	30-34	3	491
Blacktown	2006	30-34	4	171
Blacktown	2006	30-34	5	54
Blacktown	2006	30-34	6	40
Blacktown	2006	35-39		209
Blacktown	2006	35-39	0	639
Blacktown	2006	35-39	1	747
Blacktown	2006	35-39	2	1509
Blacktown	2006	35-39	3	748
Blacktown	2006	35-39	4	268
Blacktown	2006	35-39	5	86
Blacktown	2006	35-39	6	63
Blacktown	2006	40-44		212
Blacktown	2006	40-44	0	549
Blacktown	2006	40-44	1	560
Blacktown	2006	40-44	2	1575
Blacktown	2006	40-44	3	815
Blacktown	2006	40-44	4	329
Blacktown	2006	40-44	5	97
Blacktown	2006	40-44	6	70
Blacktown	2006	45-49		178
Blacktown	2006	45-49	0	487
Blacktown	2006	45-49	1	550
Blacktown	2006	45-49	2	1553
Blacktown	2006	45-49	3	903
Blacktown	2006	45-49	4	368
Blacktown	2006	45-49	5	130
Blacktown	2006	45-49	6	68
Blacktown	2006	50-54		176
Blacktown	2006	50-54	0	420
Blacktown	2006	50-54	1	460
Blacktown	2006	50-54	2	1496
Blacktown	2006	50-54	3	971
Blacktown	2006	50-54	4	359
Blacktown	2006	50-54	5	145
Blacktown	2006	50-54	6	49
Blacktown	2006	55-59		168
Blacktown	2006	55-59	0	300
Blacktown	2006	55-59	1	320
Blacktown	2006	55-59	2	1327
Blacktown	2006	55-59	3	873
Blacktown	2006	55-59	4	372
Blacktown	2006	55-59	5	110
Blacktown	2006	55-59	6	79
Blacktown	2006	60-64		126
Blacktown	2006	60-64	0	214
Blacktown	2006	60-64	1	205
Blacktown	2006	60-64	2	790
Blacktown	2006	60-64	3	590
Blacktown	2006	60-64	4	306
Blacktown	2006	60-64	5	87
Blacktown	2006	60-64	6	75
Blacktown	2006	65-69		133
Blacktown	2006	65-69	0	144
Blacktown	2006	65-69	1	158
Blacktown	2006	65-69	2	535
Blacktown	2006	65-69	3	448
Blacktown	2006	65-69	4	244
Blacktown	2006	65-69	5	139
Blacktown	2006	65-69	6	113
Blacktown	2006	70-74		156
Blacktown	2006	70-74	0	121
Blacktown	2006	70-74	1	143
Blacktown	2006	70-74	2	415
Blacktown	2006	70-74	3	379
Blacktown	2006	70-74	4	273
Blacktown	2006	70-74	5	157
Blacktown	2006	70-74	6	170
Blacktown	2006	75-79		167
Blacktown	2006	75-79	0	92
Blacktown	2006	75-79	1	121
Blacktown	2006	75-79	2	315
Blacktown	2006	75-79	3	264
Blacktown	2006	75-79	4	182
Blacktown	2006	75-79	5	126
Blacktown	2006	75-79	6	164
Blacktown	2006	80-84		117
Blacktown	2006	80-84	0	82
Blacktown	2006	80-84	1	109
Blacktown	2006	80-84	2	219
Blacktown	2006	80-84	3	190
Blacktown	2006	80-84	4	125
Blacktown	2006	80-84	5	75
Blacktown	2006	80-84	6	154
Blacktown	2006	85+		131
Blacktown	2006	85+	0	67
Blacktown	2006	85+	1	98
Blacktown	2006	85+	2	147
Blacktown	2006	85+	3	106
Blacktown	2006	85+	4	87
Blacktown	2006	85+	5	41
Blacktown	2006	85+	6	99
Blacktown	2011	15-19		364
Blacktown	2011	15-19	0	3588
Blacktown	2011	15-19	1	71
Blacktown	2011	15-19	2	9
Blacktown	2011	15-19	3	3
Blacktown	2011	15-19	4	0
Blacktown	2011	15-19	5	0
Blacktown	2011	15-19	6	0
Blacktown	2011	20-24		261
Blacktown	2011	20-24	0	3307
Blacktown	2011	20-24	1	374
Blacktown	2011	20-24	2	145
Blacktown	2011	20-24	3	31
Blacktown	2011	20-24	4	3
Blacktown	2011	20-24	5	0
Blacktown	2011	20-24	6	0
Blacktown	2011	25-29		249
Blacktown	2011	25-29	0	2709
Blacktown	2011	25-29	1	1173
Blacktown	2011	25-29	2	618
Blacktown	2011	25-29	3	205
Blacktown	2011	25-29	4	72
Blacktown	2011	25-29	5	23
Blacktown	2011	25-29	6	3
Blacktown	2011	30-34		204
Blacktown	2011	30-34	0	1355
Blacktown	2011	30-34	1	1309
Blacktown	2011	30-34	2	1399
Blacktown	2011	30-34	3	543
Blacktown	2011	30-34	4	191
Blacktown	2011	30-34	5	58
Blacktown	2011	30-34	6	31
Blacktown	2011	35-39		171
Blacktown	2011	35-39	0	770
Blacktown	2011	35-39	1	762
Blacktown	2011	35-39	2	1721
Blacktown	2011	35-39	3	730
Blacktown	2011	35-39	4	276
Blacktown	2011	35-39	5	97
Blacktown	2011	35-39	6	55
Blacktown	2011	40-44		135
Blacktown	2011	40-44	0	582
Blacktown	2011	40-44	1	682
Blacktown	2011	40-44	2	1571
Blacktown	2011	40-44	3	821
Blacktown	2011	40-44	4	303
Blacktown	2011	40-44	5	90
Blacktown	2011	40-44	6	85
Blacktown	2011	45-49		195
Blacktown	2011	45-49	0	579
Blacktown	2011	45-49	1	549
Blacktown	2011	45-49	2	1538
Blacktown	2011	45-49	3	805
Blacktown	2011	45-49	4	336
Blacktown	2011	45-49	5	100
Blacktown	2011	45-49	6	81
Blacktown	2011	50-54		194
Blacktown	2011	50-54	0	459
Blacktown	2011	50-54	1	541
Blacktown	2011	50-54	2	1480
Blacktown	2011	50-54	3	878
Blacktown	2011	50-54	4	363
Blacktown	2011	50-54	5	132
Blacktown	2011	50-54	6	68
Blacktown	2011	55-59		149
Blacktown	2011	55-59	0	393
Blacktown	2011	55-59	1	415
Blacktown	2011	55-59	2	1395
Blacktown	2011	55-59	3	888
Blacktown	2011	55-59	4	355
Blacktown	2011	55-59	5	148
Blacktown	2011	55-59	6	58
Blacktown	2011	60-64		147
Blacktown	2011	60-64	0	271
Blacktown	2011	60-64	1	313
Blacktown	2011	60-64	2	1220
Blacktown	2011	60-64	3	777
Blacktown	2011	60-64	4	366
Blacktown	2011	60-64	5	109
Blacktown	2011	60-64	6	69
Blacktown	2011	65-69		125
Blacktown	2011	65-69	0	173
Blacktown	2011	65-69	1	206
Blacktown	2011	65-69	2	708
Blacktown	2011	65-69	3	556
Blacktown	2011	65-69	4	284
Blacktown	2011	65-69	5	95
Blacktown	2011	65-69	6	68
Blacktown	2011	70-74		99
Blacktown	2011	70-74	0	120
Blacktown	2011	70-74	1	148
Blacktown	2011	70-74	2	489
Blacktown	2011	70-74	3	432
Blacktown	2011	70-74	4	214
Blacktown	2011	70-74	5	118
Blacktown	2011	70-74	6	107
Blacktown	2011	75-79		129
Blacktown	2011	75-79	0	112
Blacktown	2011	75-79	1	115
Blacktown	2011	75-79	2	357
Blacktown	2011	75-79	3	325
Blacktown	2011	75-79	4	223
Blacktown	2011	75-79	5	143
Blacktown	2011	75-79	6	144
Blacktown	2011	80-84		109
Blacktown	2011	80-84	0	61
Blacktown	2011	80-84	1	114
Blacktown	2011	80-84	2	253
Blacktown	2011	80-84	3	221
Blacktown	2011	80-84	4	147
Blacktown	2011	80-84	5	114
Blacktown	2011	80-84	6	129
Blacktown	2011	85+		122
Blacktown	2011	85+	0	94
Blacktown	2011	85+	1	117
Blacktown	2011	85+	2	244
Blacktown	2011	85+	3	162
Blacktown	2011	85+	4	130
Blacktown	2011	85+	5	78
Blacktown	2011	85+	6	136
Blacktown	2016	15-19		490
Blacktown	2016	15-19	0	3500
Blacktown	2016	15-19	1	44
Blacktown	2016	15-19	2	10
Blacktown	2016	15-19	3	0
Blacktown	2016	15-19	4	0
Blacktown	2016	15-19	5	0
Blacktown	2016	15-19	6	0
Blacktown	2016	20-24		396
Blacktown	2016	20-24	0	3374
Blacktown	2016	20-24	1	348
Blacktown	2016	20-24	2	119
Blacktown	2016	20-24	3	30
Blacktown	2016	20-24	4	3
Blacktown	2016	20-24	5	0
Blacktown	2016	20-24	6	0
Blacktown	2016	25-29		375
Blacktown	2016	25-29	0	3011
Blacktown	2016	25-29	1	1078
Blacktown	2016	25-29	2	495
Blacktown	2016	25-29	3	157
Blacktown	2016	25-29	4	50
Blacktown	2016	25-29	5	10
Blacktown	2016	25-29	6	3
Blacktown	2016	30-34		361
Blacktown	2016	30-34	0	1681
Blacktown	2016	30-34	1	1643
Blacktown	2016	30-34	2	1523
Blacktown	2016	30-34	3	481
Blacktown	2016	30-34	4	149
Blacktown	2016	30-34	5	53
Blacktown	2016	30-34	6	25
Blacktown	2016	35-39		258
Blacktown	2016	35-39	0	804
Blacktown	2016	35-39	1	1042
Blacktown	2016	35-39	2	1932
Blacktown	2016	35-39	3	751
Blacktown	2016	35-39	4	237
Blacktown	2016	35-39	5	96
Blacktown	2016	35-39	6	69
Blacktown	2016	40-44		197
Blacktown	2016	40-44	0	599
Blacktown	2016	40-44	1	668
Blacktown	2016	40-44	2	1700
Blacktown	2016	40-44	3	791
Blacktown	2016	40-44	4	317
Blacktown	2016	40-44	5	97
Blacktown	2016	40-44	6	75
Blacktown	2016	45-49		223
Blacktown	2016	45-49	0	518
Blacktown	2016	45-49	1	623
Blacktown	2016	45-49	2	1536
Blacktown	2016	45-49	3	769
Blacktown	2016	45-49	4	322
Blacktown	2016	45-49	5	108
Blacktown	2016	45-49	6	81
Blacktown	2016	50-54		224
Blacktown	2016	50-54	0	500
Blacktown	2016	50-54	1	508
Blacktown	2016	50-54	2	1454
Blacktown	2016	50-54	3	801
Blacktown	2016	50-54	4	320
Blacktown	2016	50-54	5	115
Blacktown	2016	50-54	6	72
Blacktown	2016	55-59		215
Blacktown	2016	55-59	0	425
Blacktown	2016	55-59	1	552
Blacktown	2016	55-59	2	1386
Blacktown	2016	55-59	3	897
Blacktown	2016	55-59	4	343
Blacktown	2016	55-59	5	122
Blacktown	2016	55-59	6	73
Blacktown	2016	60-64		211
Blacktown	2016	60-64	0	335
Blacktown	2016	60-64	1	409
Blacktown	2016	60-64	2	1278
Blacktown	2016	60-64	3	835
Blacktown	2016	60-64	4	346
Blacktown	2016	60-64	5	143
Blacktown	2016	60-64	6	72
Blacktown	2016	65-69		205
Blacktown	2016	65-69	0	233
Blacktown	2016	65-69	1	288
Blacktown	2016	65-69	2	1076
Blacktown	2016	65-69	3	705
Blacktown	2016	65-69	4	345
Blacktown	2016	65-69	5	107
Blacktown	2016	65-69	6	75
Blacktown	2016	70-74		150
Blacktown	2016	70-74	0	144
Blacktown	2016	70-74	1	190
Blacktown	2016	70-74	2	654
Blacktown	2016	70-74	3	459
Blacktown	2016	70-74	4	277
Blacktown	2016	70-74	5	91
Blacktown	2016	70-74	6	71
Blacktown	2016	75-79		114
Blacktown	2016	75-79	0	85
Blacktown	2016	75-79	1	133
Blacktown	2016	75-79	2	418
Blacktown	2016	75-79	3	373
Blacktown	2016	75-79	4	195
Blacktown	2016	75-79	5	103
Blacktown	2016	75-79	6	112
Blacktown	2016	80-84		104
Blacktown	2016	80-84	0	61
Blacktown	2016	80-84	1	101
Blacktown	2016	80-84	2	303
Blacktown	2016	80-84	3	259
Blacktown	2016	80-84	4	172
Blacktown	2016	80-84	5	116
Blacktown	2016	80-84	6	118
Blacktown	2016	85+		147
Blacktown	2016	85+	0	76
Blacktown	2016	85+	1	141
Blacktown	2016	85+	2	270
Blacktown	2016	85+	3	206
Blacktown	2016	85+	4	162
Blacktown	2016	85+	5	105
Blacktown	2016	85+	6	155
Blacktown - North	2006	15-19		191
Blacktown - North	2006	15-19	0	1766
Blacktown - North	2006	15-19	1	22
Blacktown - North	2006	15-19	2	3
Blacktown - North	2006	15-19	3	0
Blacktown - North	2006	15-19	4	0
Blacktown - North	2006	15-19	5	0
Blacktown - North	2006	15-19	6	0
Blacktown - North	2006	20-24		114
Blacktown - North	2006	20-24	0	1601
Blacktown - North	2006	20-24	1	181
Blacktown - North	2006	20-24	2	73
Blacktown - North	2006	20-24	3	8
Blacktown - North	2006	20-24	4	3
Blacktown - North	2006	20-24	5	0
Blacktown - North	2006	20-24	6	0
Blacktown - North	2006	25-29		111
Blacktown - North	2006	25-29	0	1335
Blacktown - North	2006	25-29	1	577
Blacktown - North	2006	25-29	2	378
Blacktown - North	2006	25-29	3	105
Blacktown - North	2006	25-29	4	31
Blacktown - North	2006	25-29	5	3
Blacktown - North	2006	25-29	6	9
Blacktown - North	2006	30-34		141
Blacktown - North	2006	30-34	0	731
Blacktown - North	2006	30-34	1	714
Blacktown - North	2006	30-34	2	977
Blacktown - North	2006	30-34	3	334
Blacktown - North	2006	30-34	4	93
Blacktown - North	2006	30-34	5	17
Blacktown - North	2006	30-34	6	11
Blacktown - North	2006	35-39		126
Blacktown - North	2006	35-39	0	371
Blacktown - North	2006	35-39	1	423
Blacktown - North	2006	35-39	2	1115
Blacktown - North	2006	35-39	3	516
Blacktown - North	2006	35-39	4	169
Blacktown - North	2006	35-39	5	48
Blacktown - North	2006	35-39	6	16
Blacktown - North	2006	40-44		101
Blacktown - North	2006	40-44	0	247
Blacktown - North	2006	40-44	1	317
Blacktown - North	2006	40-44	2	966
Blacktown - North	2006	40-44	3	497
Blacktown - North	2006	40-44	4	176
Blacktown - North	2006	40-44	5	32
Blacktown - North	2006	40-44	6	36
Blacktown - North	2006	45-49		89
Blacktown - North	2006	45-49	0	195
Blacktown - North	2006	45-49	1	248
Blacktown - North	2006	45-49	2	782
Blacktown - North	2006	45-49	3	441
Blacktown - North	2006	45-49	4	169
Blacktown - North	2006	45-49	5	44
Blacktown - North	2006	45-49	6	24
Blacktown - North	2006	50-54		76
Blacktown - North	2006	50-54	0	173
Blacktown - North	2006	50-54	1	170
Blacktown - North	2006	50-54	2	595
Blacktown - North	2006	50-54	3	398
Blacktown - North	2006	50-54	4	163
Blacktown - North	2006	50-54	5	38
Blacktown - North	2006	50-54	6	22
Blacktown - North	2006	55-59		72
Blacktown - North	2006	55-59	0	123
Blacktown - North	2006	55-59	1	112
Blacktown - North	2006	55-59	2	515
Blacktown - North	2006	55-59	3	337
Blacktown - North	2006	55-59	4	130
Blacktown - North	2006	55-59	5	42
Blacktown - North	2006	55-59	6	18
Blacktown - North	2006	60-64		48
Blacktown - North	2006	60-64	0	65
Blacktown - North	2006	60-64	1	57
Blacktown - North	2006	60-64	2	283
Blacktown - North	2006	60-64	3	222
Blacktown - North	2006	60-64	4	122
Blacktown - North	2006	60-64	5	39
Blacktown - North	2006	60-64	6	18
Blacktown - North	2006	65-69		44
Blacktown - North	2006	65-69	0	37
Blacktown - North	2006	65-69	1	55
Blacktown - North	2006	65-69	2	140
Blacktown - North	2006	65-69	3	135
Blacktown - North	2006	65-69	4	87
Blacktown - North	2006	65-69	5	45
Blacktown - North	2006	65-69	6	33
Blacktown - North	2006	70-74		32
Blacktown - North	2006	70-74	0	29
Blacktown - North	2006	70-74	1	36
Blacktown - North	2006	70-74	2	111
Blacktown - North	2006	70-74	3	72
Blacktown - North	2006	70-74	4	63
Blacktown - North	2006	70-74	5	34
Blacktown - North	2006	70-74	6	30
Blacktown - North	2006	75-79		34
Blacktown - North	2006	75-79	0	28
Blacktown - North	2006	75-79	1	32
Blacktown - North	2006	75-79	2	62
Blacktown - North	2006	75-79	3	60
Blacktown - North	2006	75-79	4	51
Blacktown - North	2006	75-79	5	33
Blacktown - North	2006	75-79	6	37
Blacktown - North	2006	80-84		21
Blacktown - North	2006	80-84	0	19
