SA3_NAME16	Year	EduInstitutionType	students
Lake Macquarie - East	2011	University or other tertiary	3975
Lake Macquarie - East	2016		6594
Lake Macquarie - East	2016	Infants/Primary	10090
Lake Macquarie - East	2016	Pre-school	2405
Lake Macquarie - East	2016	Secondary	7732
Lake Macquarie - East	2016	Technical or Further Educational Institution	2201
Lake Macquarie - East	2016	University or other tertiary	4287
Lake Macquarie - West	2006		4553
Lake Macquarie - West	2006	Infants/Primary	6028
Lake Macquarie - West	2006	Pre-school	1243
Lake Macquarie - West	2006	Secondary	4594
Lake Macquarie - West	2006	Technical or Further Educational Institution	1497
Lake Macquarie - West	2006	University or other tertiary	1662
Lake Macquarie - West	2011		4024
Lake Macquarie - West	2011	Infants/Primary	5746
Lake Macquarie - West	2011	Pre-school	1240
Lake Macquarie - West	2011	Secondary	4629
Lake Macquarie - West	2011	Technical or Further Educational Institution	1658
Lake Macquarie - West	2011	University or other tertiary	2085
Lake Macquarie - West	2016		4596
Lake Macquarie - West	2016	Infants/Primary	5997
Lake Macquarie - West	2016	Pre-school	1375
Lake Macquarie - West	2016	Secondary	4825
Lake Macquarie - West	2016	Technical or Further Educational Institution	1424
Lake Macquarie - West	2016	University or other tertiary	2205
Newcastle	2006		11945
Newcastle	2006	Infants/Primary	10946
Newcastle	2006	Pre-school	2387
Newcastle	2006	Secondary	8325
Newcastle	2006	Technical or Further Educational Institution	3826
Newcastle	2006	University or other tertiary	8856
Newcastle	2011		10631
Newcastle	2011	Infants/Primary	11277
Newcastle	2011	Pre-school	2674
Newcastle	2011	Secondary	8317
Newcastle	2011	Technical or Further Educational Institution	3795
Newcastle	2011	University or other tertiary	11063
Newcastle	2016		10843
Newcastle	2016	Infants/Primary	12264
Newcastle	2016	Pre-school	3004
Newcastle	2016	Secondary	9002
Newcastle	2016	Technical or Further Educational Institution	3679
Newcastle	2016	University or other tertiary	12837
Richmond Valley - Coastal	2006		6384
Richmond Valley - Coastal	2006	Infants/Primary	6215
Richmond Valley - Coastal	2006	Pre-school	1205
Richmond Valley - Coastal	2006	Secondary	5155
Richmond Valley - Coastal	2006	Technical or Further Educational Institution	1534
Richmond Valley - Coastal	2006	University or other tertiary	1909
Richmond Valley - Coastal	2011		5175
Richmond Valley - Coastal	2011	Infants/Primary	5863
Richmond Valley - Coastal	2011	Pre-school	1325
Richmond Valley - Coastal	2011	Secondary	4907
Richmond Valley - Coastal	2011	Technical or Further Educational Institution	1717
Richmond Valley - Coastal	2011	University or other tertiary	2005
Richmond Valley - Coastal	2016		8373
Richmond Valley - Coastal	2016	Infants/Primary	5828
Richmond Valley - Coastal	2016	Pre-school	1251
Richmond Valley - Coastal	2016	Secondary	4711
Richmond Valley - Coastal	2016	Technical or Further Educational Institution	1393
Richmond Valley - Coastal	2016	University or other tertiary	1908
Richmond Valley - Hinterland	2006		4688
Richmond Valley - Hinterland	2006	Infants/Primary	6373
Richmond Valley - Hinterland	2006	Pre-school	1299
Richmond Valley - Hinterland	2006	Secondary	5154
Richmond Valley - Hinterland	2006	Technical or Further Educational Institution	1501
Richmond Valley - Hinterland	2006	University or other tertiary	2638
Richmond Valley - Hinterland	2011		4677
Richmond Valley - Hinterland	2011	Infants/Primary	5957
Richmond Valley - Hinterland	2011	Pre-school	1236
Richmond Valley - Hinterland	2011	Secondary	5082
Richmond Valley - Hinterland	2011	Technical or Further Educational Institution	1766
Richmond Valley - Hinterland	2011	University or other tertiary	2431
Richmond Valley - Hinterland	2016		6528
Richmond Valley - Hinterland	2016	Infants/Primary	5663
Richmond Valley - Hinterland	2016	Pre-school	1208
Richmond Valley - Hinterland	2016	Secondary	4587
Richmond Valley - Hinterland	2016	Technical or Further Educational Institution	1468
Richmond Valley - Hinterland	2016	University or other tertiary	2190
Tweed Valley	2006		6929
Tweed Valley	2006	Infants/Primary	6446
Tweed Valley	2006	Pre-school	1175
Tweed Valley	2006	Secondary	5123
Tweed Valley	2006	Technical or Further Educational Institution	1656
Tweed Valley	2006	University or other tertiary	1353
Tweed Valley	2011		6590
Tweed Valley	2011	Infants/Primary	6579
Tweed Valley	2011	Pre-school	1267
Tweed Valley	2011	Secondary	5412
Tweed Valley	2011	Technical or Further Educational Institution	1907
Tweed Valley	2011	University or other tertiary	1947
Tweed Valley	2016		8204
Tweed Valley	2016	Infants/Primary	6890
Tweed Valley	2016	Pre-school	1275
Tweed Valley	2016	Secondary	5289
Tweed Valley	2016	Technical or Further Educational Institution	1648
Tweed Valley	2016	University or other tertiary	2323
Griffith - Murrumbidgee (West)	2006		4047
Griffith - Murrumbidgee (West)	2006	Infants/Primary	4605
Griffith - Murrumbidgee (West)	2006	Pre-school	877
Griffith - Murrumbidgee (West)	2006	Secondary	3519
Griffith - Murrumbidgee (West)	2006	Technical or Further Educational Institution	1078
Griffith - Murrumbidgee (West)	2006	University or other tertiary	473
Griffith - Murrumbidgee (West)	2011		4080
Griffith - Murrumbidgee (West)	2011	Infants/Primary	4235
Griffith - Murrumbidgee (West)	2011	Pre-school	925
Griffith - Murrumbidgee (West)	2011	Secondary	3660
Griffith - Murrumbidgee (West)	2011	Technical or Further Educational Institution	1091
Griffith - Murrumbidgee (West)	2011	University or other tertiary	626
Griffith - Murrumbidgee (West)	2016		5412
Griffith - Murrumbidgee (West)	2016	Infants/Primary	4145
Griffith - Murrumbidgee (West)	2016	Pre-school	903
Griffith - Murrumbidgee (West)	2016	Secondary	3348
Griffith - Murrumbidgee (West)	2016	Technical or Further Educational Institution	837
Griffith - Murrumbidgee (West)	2016	University or other tertiary	678
Tumut - Tumbarumba	2006		1270
Tumut - Tumbarumba	2006	Infants/Primary	1295
Tumut - Tumbarumba	2006	Pre-school	225
Tumut - Tumbarumba	2006	Secondary	913
Tumut - Tumbarumba	2006	Technical or Further Educational Institution	371
Tumut - Tumbarumba	2006	University or other tertiary	139
Tumut - Tumbarumba	2011		1072
Tumut - Tumbarumba	2011	Infants/Primary	1226
Tumut - Tumbarumba	2011	Pre-school	252
Tumut - Tumbarumba	2011	Secondary	904
Tumut - Tumbarumba	2011	Technical or Further Educational Institution	373
Tumut - Tumbarumba	2011	University or other tertiary	160
Tumut - Tumbarumba	2016		1662
Tumut - Tumbarumba	2016	Infants/Primary	1172
Tumut - Tumbarumba	2016	Pre-school	242
Tumut - Tumbarumba	2016	Secondary	814
Tumut - Tumbarumba	2016	Technical or Further Educational Institution	272
Tumut - Tumbarumba	2016	University or other tertiary	192
Wagga Wagga	2006		6208
Wagga Wagga	2006	Infants/Primary	8375
Wagga Wagga	2006	Pre-school	1764
Wagga Wagga	2006	Secondary	6165
Wagga Wagga	2006	Technical or Further Educational Institution	2598
Wagga Wagga	2006	University or other tertiary	3156
Wagga Wagga	2011		6273
Wagga Wagga	2011	Infants/Primary	7931
Wagga Wagga	2011	Pre-school	1793
Wagga Wagga	2011	Secondary	5968
Wagga Wagga	2011	Technical or Further Educational Institution	2855
Wagga Wagga	2011	University or other tertiary	3602
Wagga Wagga	2016		8215
Wagga Wagga	2016	Infants/Primary	8217
Wagga Wagga	2016	Pre-school	1755
Wagga Wagga	2016	Secondary	6031
Wagga Wagga	2016	Technical or Further Educational Institution	2070
Wagga Wagga	2016	University or other tertiary	3466
Shoalhaven	2006		7069
Shoalhaven	2006	Infants/Primary	7439
Shoalhaven	2006	Pre-school	1505
Shoalhaven	2006	Secondary	6263
Shoalhaven	2006	Technical or Further Educational Institution	2103
Shoalhaven	2006	University or other tertiary	1074
Shoalhaven	2011		7795
Shoalhaven	2011	Infants/Primary	6805
Shoalhaven	2011	Pre-school	1730
Shoalhaven	2011	Secondary	6000
Shoalhaven	2011	Technical or Further Educational Institution	2146
Shoalhaven	2011	University or other tertiary	1596
Shoalhaven	2016		9432
Shoalhaven	2016	Infants/Primary	7244
Shoalhaven	2016	Pre-school	1791
Shoalhaven	2016	Secondary	5403
Shoalhaven	2016	Technical or Further Educational Institution	1637
Shoalhaven	2016	University or other tertiary	1833
Southern Highlands	2006		3425
Southern Highlands	2006	Infants/Primary	3907
Southern Highlands	2006	Pre-school	833
Southern Highlands	2006	Secondary	3340
Southern Highlands	2006	Technical or Further Educational Institution	1009
Southern Highlands	2006	University or other tertiary	665
Southern Highlands	2011		2846
Southern Highlands	2011	Infants/Primary	3768
Southern Highlands	2011	Pre-school	862
Southern Highlands	2011	Secondary	3302
Southern Highlands	2011	Technical or Further Educational Institution	1056
Southern Highlands	2011	University or other tertiary	939
Southern Highlands	2016		3860
Southern Highlands	2016	Infants/Primary	3869
Southern Highlands	2016	Pre-school	826
Southern Highlands	2016	Secondary	3344
Southern Highlands	2016	Technical or Further Educational Institution	760
Southern Highlands	2016	University or other tertiary	1071
Baulkham Hills	2006		6359
Baulkham Hills	2006	Infants/Primary	12013
Baulkham Hills	2006	Pre-school	2482
Baulkham Hills	2006	Secondary	11371
Baulkham Hills	2006	Technical or Further Educational Institution	2897
Baulkham Hills	2006	University or other tertiary	6824
Baulkham Hills	2011		5685
Baulkham Hills	2011	Infants/Primary	12428
Baulkham Hills	2011	Pre-school	2863
Baulkham Hills	2011	Secondary	11326
Baulkham Hills	2011	Technical or Further Educational Institution	2729
Baulkham Hills	2011	University or other tertiary	8062
Baulkham Hills	2016		5992
Baulkham Hills	2016	Infants/Primary	14070
Baulkham Hills	2016	Pre-school	2818
Baulkham Hills	2016	Secondary	11708
Baulkham Hills	2016	Technical or Further Educational Institution	2249
Baulkham Hills	2016	University or other tertiary	9021
Dural - Wisemans Ferry	2006		1657
Dural - Wisemans Ferry	2006	Infants/Primary	2303
Dural - Wisemans Ferry	2006	Pre-school	476
Dural - Wisemans Ferry	2006	Secondary	2161
Dural - Wisemans Ferry	2006	Technical or Further Educational Institution	598
Dural - Wisemans Ferry	2006	University or other tertiary	909
Dural - Wisemans Ferry	2011		1229
Dural - Wisemans Ferry	2011	Infants/Primary	2321
Dural - Wisemans Ferry	2011	Pre-school	474
Dural - Wisemans Ferry	2011	Secondary	2249
Dural - Wisemans Ferry	2011	Technical or Further Educational Institution	543
Dural - Wisemans Ferry	2011	University or other tertiary	1103
Dural - Wisemans Ferry	2016		1489
Dural - Wisemans Ferry	2016	Infants/Primary	2367
Dural - Wisemans Ferry	2016	Pre-school	498
Dural - Wisemans Ferry	2016	Secondary	2220
Dural - Wisemans Ferry	2016	Technical or Further Educational Institution	457
Dural - Wisemans Ferry	2016	University or other tertiary	1192
Hawkesbury	2006		1840
Hawkesbury	2006	Infants/Primary	2418
Hawkesbury	2006	Pre-school	497
Hawkesbury	2006	Secondary	2009
Hawkesbury	2006	Technical or Further Educational Institution	638
Hawkesbury	2006	University or other tertiary	506
Hawkesbury	2011		1870
Hawkesbury	2011	Infants/Primary	2276
Hawkesbury	2011	Pre-school	478
Hawkesbury	2011	Secondary	1966
Hawkesbury	2011	Technical or Further Educational Institution	716
Hawkesbury	2011	University or other tertiary	609
Hawkesbury	2016		1901
Hawkesbury	2016	Infants/Primary	2187
Hawkesbury	2016	Pre-school	496
Hawkesbury	2016	Secondary	1800
Hawkesbury	2016	Technical or Further Educational Institution	517
Hawkesbury	2016	University or other tertiary	743
Rouse Hill - McGraths Hill	2006		1606
Rouse Hill - McGraths Hill	2006	Infants/Primary	2968
Rouse Hill - McGraths Hill	2006	Pre-school	795
Rouse Hill - McGraths Hill	2006	Secondary	1819
Rouse Hill - McGraths Hill	2006	Technical or Further Educational Institution	544
Rouse Hill - McGraths Hill	2006	University or other tertiary	707
Rouse Hill - McGraths Hill	2011		1504
Rouse Hill - McGraths Hill	2011	Infants/Primary	3330
Rouse Hill - McGraths Hill	2011	Pre-school	782
Rouse Hill - McGraths Hill	2011	Secondary	2141
Rouse Hill - McGraths Hill	2011	Technical or Further Educational Institution	614
Rouse Hill - McGraths Hill	2011	University or other tertiary	1042
Rouse Hill - McGraths Hill	2016		1476
Rouse Hill - McGraths Hill	2016	Infants/Primary	3909
Rouse Hill - McGraths Hill	2016	Pre-school	823
Rouse Hill - McGraths Hill	2016	Secondary	2963
Rouse Hill - McGraths Hill	2016	Technical or Further Educational Institution	579
Rouse Hill - McGraths Hill	2016	University or other tertiary	1493
Blacktown	2006		9639
Blacktown	2006	Infants/Primary	10415
Blacktown	2006	Pre-school	2017
Blacktown	2006	Secondary	8035
Blacktown	2006	Technical or Further Educational Institution	3569
Blacktown	2006	University or other tertiary	3562
Blacktown	2011		8842
Blacktown	2011	Infants/Primary	10532
Blacktown	2011	Pre-school	2234
Blacktown	2011	Secondary	8512
Blacktown	2011	Technical or Further Educational Institution	3816
Blacktown	2011	University or other tertiary	4837
Blacktown	2016		8877
Blacktown	2016	Infants/Primary	11693
Blacktown	2016	Pre-school	2379
Blacktown	2016	Secondary	8881
Blacktown	2016	Technical or Further Educational Institution	2811
Blacktown	2016	University or other tertiary	6502
Blacktown - North	2006		4981
Blacktown - North	2006	Infants/Primary	6474
Blacktown - North	2006	Pre-school	1450
Blacktown - North	2006	Secondary	4210
Blacktown - North	2006	Technical or Further Educational Institution	1486
Blacktown - North	2006	University or other tertiary	1961
Blacktown - North	2011		4330
Blacktown - North	2011	Infants/Primary	8009
Blacktown - North	2011	Pre-school	1955
Blacktown - North	2011	Secondary	5672
Blacktown - North	2011	Technical or Further Educational Institution	1779
Blacktown - North	2011	University or other tertiary	3281
Blacktown - North	2016		5645
Blacktown - North	2016	Infants/Primary	10361
Blacktown - North	2016	Pre-school	2194
Blacktown - North	2016	Secondary	6964
Blacktown - North	2016	Technical or Further Educational Institution	1615
Blacktown - North	2016	University or other tertiary	4792
Mount Druitt	2006		10173
Mount Druitt	2006	Infants/Primary	10975
Mount Druitt	2006	Pre-school	1715
Mount Druitt	2006	Secondary	7674
Mount Druitt	2006	Technical or Further Educational Institution	2685
Mount Druitt	2006	University or other tertiary	1846
Mount Druitt	2011		9270
Mount Druitt	2011	Infants/Primary	10545
Mount Druitt	2011	Pre-school	1860
Mount Druitt	2011	Secondary	8539
Mount Druitt	2011	Technical or Further Educational Institution	2938
Mount Druitt	2011	University or other tertiary	2919
Mount Druitt	2016		9299
Mount Druitt	2016	Infants/Primary	11416
Mount Druitt	2016	Pre-school	1891
Mount Druitt	2016	Secondary	8718
Mount Druitt	2016	Technical or Further Educational Institution	2450
Mount Druitt	2016	University or other tertiary	4396
Botany	2006		3650
Botany	2006	Infants/Primary	2538
Botany	2006	Pre-school	492
Botany	2006	Secondary	2069
Botany	2006	Technical or Further Educational Institution	933
Botany	2006	University or other tertiary	1404
Botany	2011		3396
Botany	2011	Infants/Primary	2829
Botany	2011	Pre-school	590
Botany	2011	Secondary	2162
Botany	2011	Technical or Further Educational Institution	938
Botany	2011	University or other tertiary	2049
Botany	2016		4074
Botany	2016	Infants/Primary	3356
Botany	2016	Pre-school	736
Botany	2016	Secondary	2449
Botany	2016	Technical or Further Educational Institution	1018
Botany	2016	University or other tertiary	3492
Marrickville - Sydenham - Petersham	2006		5491
Marrickville - Sydenham - Petersham	2006	Infants/Primary	2323
Marrickville - Sydenham - Petersham	2006	Pre-school	547
Marrickville - Sydenham - Petersham	2006	Secondary	1886
Marrickville - Sydenham - Petersham	2006	Technical or Further Educational Institution	1365
Marrickville - Sydenham - Petersham	2006	University or other tertiary	3066
Marrickville - Sydenham - Petersham	2011		4546
Marrickville - Sydenham - Petersham	2011	Infants/Primary	2693
Marrickville - Sydenham - Petersham	2011	Pre-school	682
Marrickville - Sydenham - Petersham	2011	Secondary	1834
Marrickville - Sydenham - Petersham	2011	Technical or Further Educational Institution	1326
Marrickville - Sydenham - Petersham	2011	University or other tertiary	3762
Marrickville - Sydenham - Petersham	2016		4982
Marrickville - Sydenham - Petersham	2016	Infants/Primary	3188
Marrickville - Sydenham - Petersham	2016	Pre-school	723
