SA4_NAME16	Year	LanguageSpoken	persons
Hume	2016	Arabic	131
Hume	2016	Australian_Indigenous_Languages	23
Hume	2016	Chinese_languages_Bengali	37
Hume	2016	Chinese_languages_Cantonese	161
Hume	2016	Chinese_languages_Mandarin	505
Hume	2016	Chinese_languages_Other	102
Hume	2016	Croatian	201
Hume	2016	Dutch	187
Hume	2016	English	149577
Hume	2016	Filipino	188
Hume	2016	French	241
Hume	2016	German	614
Hume	2016	Greek	215
Hume	2016	Hindi	155
Hume	2016	Indonesian	49
Hume	2016	Italian	1453
Hume	2016	Japanese	137
Hume	2016	Korean	53
Hume	2016	Macedonian	34
Hume	2016	Persian_includes_Dari	36
Hume	2016	Polish	95
Hume	2016	Punjabi	254
Hume	2016	Russian	44
Hume	2016	Samoan	17
Hume	2016	Serbian	97
Hume	2016	Sinhalese	104
Hume	2016	Spanish	182
Hume	2016	Tagalog	267
Hume	2016	Tamil	47
Hume	2016	Thai	158
Hume	2016	Turkish	40
Hume	2016	Urdu	69
Hume	2016	Vietnamese	59
Latrobe - Gippsland	2006		11416
Latrobe - Gippsland	2006	(Other)	1810
Latrobe - Gippsland	2006	Afrikaans	61
Latrobe - Gippsland	2006	Arabic	99
Latrobe - Gippsland	2006	Australian_Indigenous_Languages	58
Latrobe - Gippsland	2006	Chinese_languages_Bengali	112
Latrobe - Gippsland	2006	Chinese_languages_Cantonese	240
Latrobe - Gippsland	2006	Chinese_languages_Mandarin	242
Latrobe - Gippsland	2006	Chinese_languages_Other	76
Latrobe - Gippsland	2006	Croatian	188
Latrobe - Gippsland	2006	Dutch	835
Latrobe - Gippsland	2006	English	218251
Latrobe - Gippsland	2006	Filipino	189
Latrobe - Gippsland	2006	French	176
Latrobe - Gippsland	2006	German	869
Latrobe - Gippsland	2006	Greek	677
Latrobe - Gippsland	2006	Hindi	72
Latrobe - Gippsland	2006	Indonesian	61
Latrobe - Gippsland	2006	Italian	2269
Latrobe - Gippsland	2006	Japanese	86
Latrobe - Gippsland	2006	Korean	6
Latrobe - Gippsland	2006	Macedonian	39
Latrobe - Gippsland	2006	Persian_includes_Dari	16
Latrobe - Gippsland	2006	Polish	329
Latrobe - Gippsland	2006	Punjabi	13
Latrobe - Gippsland	2006	Russian	80
Latrobe - Gippsland	2006	Samoan	23
Latrobe - Gippsland	2006	Serbian	115
Latrobe - Gippsland	2006	Sinhalese	28
Latrobe - Gippsland	2006	Spanish	186
Latrobe - Gippsland	2006	Tagalog	140
Latrobe - Gippsland	2006	Tamil	37
Latrobe - Gippsland	2006	Thai	59
Latrobe - Gippsland	2006	Turkish	29
Latrobe - Gippsland	2006	Urdu	14
Latrobe - Gippsland	2006	Vietnamese	115
Latrobe - Gippsland	2011		11572
Latrobe - Gippsland	2011	(Other)	2528
Latrobe - Gippsland	2011	Afrikaans	159
Latrobe - Gippsland	2011	Arabic	272
Latrobe - Gippsland	2011	Australian_Indigenous_Languages	55
Latrobe - Gippsland	2011	Chinese_languages_Bengali	92
Latrobe - Gippsland	2011	Chinese_languages_Cantonese	261
Latrobe - Gippsland	2011	Chinese_languages_Mandarin	492
Latrobe - Gippsland	2011	Chinese_languages_Other	107
Latrobe - Gippsland	2011	Croatian	191
Latrobe - Gippsland	2011	Dutch	806
Latrobe - Gippsland	2011	English	232829
Latrobe - Gippsland	2011	Filipino	273
Latrobe - Gippsland	2011	French	248
Latrobe - Gippsland	2011	German	886
Latrobe - Gippsland	2011	Greek	667
Latrobe - Gippsland	2011	Hindi	139
Latrobe - Gippsland	2011	Indonesian	74
Latrobe - Gippsland	2011	Italian	2263
Latrobe - Gippsland	2011	Japanese	164
Latrobe - Gippsland	2011	Korean	24
Latrobe - Gippsland	2011	Macedonian	43
Latrobe - Gippsland	2011	Persian_includes_Dari	32
Latrobe - Gippsland	2011	Polish	287
Latrobe - Gippsland	2011	Punjabi	109
Latrobe - Gippsland	2011	Russian	103
Latrobe - Gippsland	2011	Samoan	24
Latrobe - Gippsland	2011	Serbian	110
Latrobe - Gippsland	2011	Sinhalese	99
Latrobe - Gippsland	2011	Spanish	269
Latrobe - Gippsland	2011	Tagalog	214
Latrobe - Gippsland	2011	Tamil	73
Latrobe - Gippsland	2011	Thai	120
Latrobe - Gippsland	2011	Turkish	24
Latrobe - Gippsland	2011	Urdu	56
Latrobe - Gippsland	2011	Vietnamese	193
Latrobe - Gippsland	2016		21532
Latrobe - Gippsland	2016	(Other)	2717
Latrobe - Gippsland	2016	Afrikaans	187
Latrobe - Gippsland	2016	Arabic	310
Latrobe - Gippsland	2016	Australian_Indigenous_Languages	28
Latrobe - Gippsland	2016	Chinese_languages_Bengali	87
Latrobe - Gippsland	2016	Chinese_languages_Cantonese	279
Latrobe - Gippsland	2016	Chinese_languages_Mandarin	839
Latrobe - Gippsland	2016	Chinese_languages_Other	88
Latrobe - Gippsland	2016	Croatian	202
Latrobe - Gippsland	2016	Dutch	696
Latrobe - Gippsland	2016	English	237339
Latrobe - Gippsland	2016	Filipino	320
Latrobe - Gippsland	2016	French	261
Latrobe - Gippsland	2016	German	750
Latrobe - Gippsland	2016	Greek	674
Latrobe - Gippsland	2016	Hindi	226
Latrobe - Gippsland	2016	Indonesian	88
Latrobe - Gippsland	2016	Italian	1983
Latrobe - Gippsland	2016	Japanese	144
Latrobe - Gippsland	2016	Korean	70
Latrobe - Gippsland	2016	Macedonian	32
Latrobe - Gippsland	2016	Persian_includes_Dari	41
Latrobe - Gippsland	2016	Polish	279
Latrobe - Gippsland	2016	Punjabi	267
Latrobe - Gippsland	2016	Russian	109
Latrobe - Gippsland	2016	Samoan	21
Latrobe - Gippsland	2016	Serbian	137
Latrobe - Gippsland	2016	Sinhalese	186
Latrobe - Gippsland	2016	Spanish	358
Latrobe - Gippsland	2016	Tagalog	359
Latrobe - Gippsland	2016	Tamil	138
Latrobe - Gippsland	2016	Thai	215
Latrobe - Gippsland	2016	Turkish	33
Latrobe - Gippsland	2016	Urdu	92
Latrobe - Gippsland	2016	Vietnamese	323
Melbourne - Inner	2006		45289
Melbourne - Inner	2006	(Other)	14180
Melbourne - Inner	2006	Afrikaans	177
Melbourne - Inner	2006	Arabic	6786
Melbourne - Inner	2006	Australian_Indigenous_Languages	121
Melbourne - Inner	2006	Chinese_languages_Bengali	550
Melbourne - Inner	2006	Chinese_languages_Cantonese	9270
Melbourne - Inner	2006	Chinese_languages_Mandarin	11717
Melbourne - Inner	2006	Chinese_languages_Other	1890
Melbourne - Inner	2006	Croatian	1198
Melbourne - Inner	2006	Dutch	579
Melbourne - Inner	2006	English	291287
Melbourne - Inner	2006	Filipino	465
Melbourne - Inner	2006	French	1919
Melbourne - Inner	2006	German	1851
Melbourne - Inner	2006	Greek	20662
Melbourne - Inner	2006	Hindi	2221
Melbourne - Inner	2006	Indonesian	3740
Melbourne - Inner	2006	Italian	19456
Melbourne - Inner	2006	Japanese	1776
Melbourne - Inner	2006	Korean	1367
Melbourne - Inner	2006	Macedonian	995
Melbourne - Inner	2006	Persian_includes_Dari	414
Melbourne - Inner	2006	Polish	1458
Melbourne - Inner	2006	Punjabi	562
Melbourne - Inner	2006	Russian	2414
Melbourne - Inner	2006	Samoan	110
Melbourne - Inner	2006	Serbian	947
Melbourne - Inner	2006	Sinhalese	631
Melbourne - Inner	2006	Spanish	2773
Melbourne - Inner	2006	Tagalog	539
Melbourne - Inner	2006	Tamil	680
Melbourne - Inner	2006	Thai	1317
Melbourne - Inner	2006	Turkish	2207
Melbourne - Inner	2006	Urdu	554
Melbourne - Inner	2006	Vietnamese	6797
Melbourne - Inner	2011		37049
Melbourne - Inner	2011	(Other)	19150
Melbourne - Inner	2011	Afrikaans	303
Melbourne - Inner	2011	Arabic	7436
Melbourne - Inner	2011	Australian_Indigenous_Languages	56
Melbourne - Inner	2011	Chinese_languages_Bengali	626
Melbourne - Inner	2011	Chinese_languages_Cantonese	9423
Melbourne - Inner	2011	Chinese_languages_Mandarin	16398
Melbourne - Inner	2011	Chinese_languages_Other	2533
Melbourne - Inner	2011	Croatian	1318
Melbourne - Inner	2011	Dutch	698
Melbourne - Inner	2011	English	325171
Melbourne - Inner	2011	Filipino	606
Melbourne - Inner	2011	French	2980
Melbourne - Inner	2011	German	2456
Melbourne - Inner	2011	Greek	19488
Melbourne - Inner	2011	Hindi	3510
Melbourne - Inner	2011	Indonesian	3984
Melbourne - Inner	2011	Italian	17817
Melbourne - Inner	2011	Japanese	1964
Melbourne - Inner	2011	Korean	2015
Melbourne - Inner	2011	Macedonian	1059
Melbourne - Inner	2011	Persian_includes_Dari	897
Melbourne - Inner	2011	Polish	1394
Melbourne - Inner	2011	Punjabi	1197
Melbourne - Inner	2011	Russian	2523
Melbourne - Inner	2011	Samoan	83
Melbourne - Inner	2011	Serbian	1015
Melbourne - Inner	2011	Sinhalese	779
Melbourne - Inner	2011	Spanish	4113
Melbourne - Inner	2011	Tagalog	688
Melbourne - Inner	2011	Tamil	1028
Melbourne - Inner	2011	Thai	1659
Melbourne - Inner	2011	Turkish	2256
Melbourne - Inner	2011	Urdu	866
Melbourne - Inner	2011	Vietnamese	7456
Melbourne - Inner	2016		51337
Melbourne - Inner	2016	(Other)	24337
Melbourne - Inner	2016	Afrikaans	403
Melbourne - Inner	2016	Arabic	7447
Melbourne - Inner	2016	Australian_Indigenous_Languages	53
Melbourne - Inner	2016	Chinese_languages_Bengali	886
Melbourne - Inner	2016	Chinese_languages_Cantonese	10073
Melbourne - Inner	2016	Chinese_languages_Mandarin	36169
Melbourne - Inner	2016	Chinese_languages_Other	3151
Melbourne - Inner	2016	Croatian	1280
Melbourne - Inner	2016	Dutch	913
Melbourne - Inner	2016	English	361824
Melbourne - Inner	2016	Filipino	902
Melbourne - Inner	2016	French	4176
Melbourne - Inner	2016	German	2887
Melbourne - Inner	2016	Greek	17926
Melbourne - Inner	2016	Hindi	4887
Melbourne - Inner	2016	Indonesian	4428
Melbourne - Inner	2016	Italian	17202
Melbourne - Inner	2016	Japanese	2687
Melbourne - Inner	2016	Korean	3848
Melbourne - Inner	2016	Macedonian	1128
Melbourne - Inner	2016	Persian_includes_Dari	1631
Melbourne - Inner	2016	Polish	1335
Melbourne - Inner	2016	Punjabi	894
Melbourne - Inner	2016	Russian	2731
Melbourne - Inner	2016	Samoan	110
Melbourne - Inner	2016	Serbian	1096
Melbourne - Inner	2016	Sinhalese	1017
Melbourne - Inner	2016	Spanish	7181
Melbourne - Inner	2016	Tagalog	1093
Melbourne - Inner	2016	Tamil	1590
Melbourne - Inner	2016	Thai	2783
Melbourne - Inner	2016	Turkish	2276
Melbourne - Inner	2016	Urdu	1192
Melbourne - Inner	2016	Vietnamese	8809
Melbourne - Inner East	2006		13472
Melbourne - Inner East	2006	(Other)	7336
Melbourne - Inner East	2006	Afrikaans	309
Melbourne - Inner East	2006	Arabic	2307
Melbourne - Inner East	2006	Australian_Indigenous_Languages	60
Melbourne - Inner East	2006	Chinese_languages_Bengali	199
Melbourne - Inner East	2006	Chinese_languages_Cantonese	16700
Melbourne - Inner East	2006	Chinese_languages_Mandarin	14507
Melbourne - Inner East	2006	Chinese_languages_Other	1771
Melbourne - Inner East	2006	Croatian	850
Melbourne - Inner East	2006	Dutch	472
Melbourne - Inner East	2006	English	224380
Melbourne - Inner East	2006	Filipino	278
Melbourne - Inner East	2006	French	871
Melbourne - Inner East	2006	German	1428
Melbourne - Inner East	2006	Greek	15981
Melbourne - Inner East	2006	Hindi	1751
Melbourne - Inner East	2006	Indonesian	1365
Melbourne - Inner East	2006	Italian	10741
Melbourne - Inner East	2006	Japanese	796
Melbourne - Inner East	2006	Korean	1418
Melbourne - Inner East	2006	Macedonian	1001
Melbourne - Inner East	2006	Persian_includes_Dari	1227
Melbourne - Inner East	2006	Polish	867
Melbourne - Inner East	2006	Punjabi	562
Melbourne - Inner East	2006	Russian	467
Melbourne - Inner East	2006	Samoan	40
Melbourne - Inner East	2006	Serbian	524
Melbourne - Inner East	2006	Sinhalese	1082
Melbourne - Inner East	2006	Spanish	971
Melbourne - Inner East	2006	Tagalog	282
Melbourne - Inner East	2006	Tamil	925
Melbourne - Inner East	2006	Thai	588
Melbourne - Inner East	2006	Turkish	484
Melbourne - Inner East	2006	Urdu	390
Melbourne - Inner East	2006	Vietnamese	2596
Melbourne - Inner East	2011		12101
Melbourne - Inner East	2011	(Other)	8277
Melbourne - Inner East	2011	Afrikaans	437
Melbourne - Inner East	2011	Arabic	2520
Melbourne - Inner East	2011	Australian_Indigenous_Languages	10
Melbourne - Inner East	2011	Chinese_languages_Bengali	329
Melbourne - Inner East	2011	Chinese_languages_Cantonese	17906
Melbourne - Inner East	2011	Chinese_languages_Mandarin	22760
Melbourne - Inner East	2011	Chinese_languages_Other	2839
Melbourne - Inner East	2011	Croatian	783
Melbourne - Inner East	2011	Dutch	501
Melbourne - Inner East	2011	English	221273
Melbourne - Inner East	2011	Filipino	279
Melbourne - Inner East	2011	French	1158
Melbourne - Inner East	2011	German	1358
Melbourne - Inner East	2011	Greek	15830
Melbourne - Inner East	2011	Hindi	2331
Melbourne - Inner East	2011	Indonesian	1510
Melbourne - Inner East	2011	Italian	9737
Melbourne - Inner East	2011	Japanese	986
Melbourne - Inner East	2011	Korean	2079
Melbourne - Inner East	2011	Macedonian	926
Melbourne - Inner East	2011	Persian_includes_Dari	1850
Melbourne - Inner East	2011	Polish	790
Melbourne - Inner East	2011	Punjabi	1018
Melbourne - Inner East	2011	Russian	494
Melbourne - Inner East	2011	Samoan	45
Melbourne - Inner East	2011	Serbian	499
Melbourne - Inner East	2011	Sinhalese	1494
Melbourne - Inner East	2011	Spanish	1314
Melbourne - Inner East	2011	Tagalog	411
Melbourne - Inner East	2011	Tamil	1124
Melbourne - Inner East	2011	Thai	749
Melbourne - Inner East	2011	Turkish	481
Melbourne - Inner East	2011	Urdu	521
Melbourne - Inner East	2011	Vietnamese	3286
Melbourne - Inner East	2016		15410
Melbourne - Inner East	2016	(Other)	9559
Melbourne - Inner East	2016	Afrikaans	391
Melbourne - Inner East	2016	Arabic	2853
Melbourne - Inner East	2016	Australian_Indigenous_Languages	12
Melbourne - Inner East	2016	Chinese_languages_Bengali	494
Melbourne - Inner East	2016	Chinese_languages_Cantonese	18952
Melbourne - Inner East	2016	Chinese_languages_Mandarin	40045
Melbourne - Inner East	2016	Chinese_languages_Other	2928
Melbourne - Inner East	2016	Croatian	660
Melbourne - Inner East	2016	Dutch	369
Melbourne - Inner East	2016	English	215176
Melbourne - Inner East	2016	Filipino	456
Melbourne - Inner East	2016	French	1511
Melbourne - Inner East	2016	German	1296
Melbourne - Inner East	2016	Greek	14231
Melbourne - Inner East	2016	Hindi	3126
Melbourne - Inner East	2016	Indonesian	1687
Melbourne - Inner East	2016	Italian	8352
Melbourne - Inner East	2016	Japanese	1132
Melbourne - Inner East	2016	Korean	2394
Melbourne - Inner East	2016	Macedonian	862
Melbourne - Inner East	2016	Persian_includes_Dari	3221
Melbourne - Inner East	2016	Polish	675
Melbourne - Inner East	2016	Punjabi	1176
Melbourne - Inner East	2016	Russian	616
Melbourne - Inner East	2016	Samoan	35
Melbourne - Inner East	2016	Serbian	447
Melbourne - Inner East	2016	Sinhalese	1828
Melbourne - Inner East	2016	Spanish	1730
Melbourne - Inner East	2016	Tagalog	591
Melbourne - Inner East	2016	Tamil	1395
Melbourne - Inner East	2016	Thai	804
Melbourne - Inner East	2016	Turkish	495
Melbourne - Inner East	2016	Urdu	751
Melbourne - Inner East	2016	Vietnamese	3975
Melbourne - Inner South	2006		19946
Melbourne - Inner South	2006	(Other)	11509
Melbourne - Inner South	2006	Afrikaans	256
Melbourne - Inner South	2006	Arabic	1287
Melbourne - Inner South	2006	Australian_Indigenous_Languages	63
Melbourne - Inner South	2006	Chinese_languages_Bengali	209
Melbourne - Inner South	2006	Chinese_languages_Cantonese	3369
Melbourne - Inner South	2006	Chinese_languages_Mandarin	5665
Melbourne - Inner South	2006	Chinese_languages_Other	584
Melbourne - Inner South	2006	Croatian	783
Melbourne - Inner South	2006	Dutch	475
Melbourne - Inner South	2006	English	269591
Melbourne - Inner South	2006	Filipino	414
Melbourne - Inner South	2006	French	1513
Melbourne - Inner South	2006	German	2004
Melbourne - Inner South	2006	Greek	13941
Melbourne - Inner South	2006	Hindi	1615
Melbourne - Inner South	2006	Indonesian	971
Melbourne - Inner South	2006	Italian	5685
Melbourne - Inner South	2006	Japanese	1261
Melbourne - Inner South	2006	Korean	711
Melbourne - Inner South	2006	Macedonian	211
Melbourne - Inner South	2006	Persian_includes_Dari	163
Melbourne - Inner South	2006	Polish	2273
Melbourne - Inner South	2006	Punjabi	332
Melbourne - Inner South	2006	Russian	6891
Melbourne - Inner South	2006	Samoan	58
Melbourne - Inner South	2006	Serbian	761
Melbourne - Inner South	2006	Sinhalese	779
Melbourne - Inner South	2006	Spanish	1337
Melbourne - Inner South	2006	Tagalog	428
Melbourne - Inner South	2006	Tamil	776
Melbourne - Inner South	2006	Thai	451
Melbourne - Inner South	2006	Turkish	929
Melbourne - Inner South	2006	Urdu	178
Melbourne - Inner South	2006	Vietnamese	1043
Melbourne - Inner South	2011		15735
Melbourne - Inner South	2011	(Other)	14448
Melbourne - Inner South	2011	Afrikaans	467
Melbourne - Inner South	2011	Arabic	1341
Melbourne - Inner South	2011	Australian_Indigenous_Languages	8
Melbourne - Inner South	2011	Chinese_languages_Bengali	298
Melbourne - Inner South	2011	Chinese_languages_Cantonese	3452
Melbourne - Inner South	2011	Chinese_languages_Mandarin	8760
Melbourne - Inner South	2011	Chinese_languages_Other	1045
Melbourne - Inner South	2011	Croatian	785
Melbourne - Inner South	2011	Dutch	576
Melbourne - Inner South	2011	English	280434
Melbourne - Inner South	2011	Filipino	466
Melbourne - Inner South	2011	French	2115
Melbourne - Inner South	2011	German	2185
Melbourne - Inner South	2011	Greek	14346
Melbourne - Inner South	2011	Hindi	2506
Melbourne - Inner South	2011	Indonesian	973
Melbourne - Inner South	2011	Italian	5541
Melbourne - Inner South	2011	Japanese	1538
Melbourne - Inner South	2011	Korean	1122
Melbourne - Inner South	2011	Macedonian	221
Melbourne - Inner South	2011	Persian_includes_Dari	341
Melbourne - Inner South	2011	Polish	2093
Melbourne - Inner South	2011	Punjabi	1030
Melbourne - Inner South	2011	Russian	7759
Melbourne - Inner South	2011	Samoan	93
Melbourne - Inner South	2011	Serbian	884
Melbourne - Inner South	2011	Sinhalese	951
Melbourne - Inner South	2011	Spanish	1888
Melbourne - Inner South	2011	Tagalog	566
Melbourne - Inner South	2011	Tamil	978
Melbourne - Inner South	2011	Thai	570
Melbourne - Inner South	2011	Turkish	965
Melbourne - Inner South	2011	Urdu	242
Melbourne - Inner South	2011	Vietnamese	1495
Melbourne - Inner South	2016		19950
Melbourne - Inner South	2016	(Other)	16567
Melbourne - Inner South	2016	Afrikaans	588
Melbourne - Inner South	2016	Arabic	1388
Melbourne - Inner South	2016	Australian_Indigenous_Languages	12
Melbourne - Inner South	2016	Chinese_languages_Bengali	397
Melbourne - Inner South	2016	Chinese_languages_Cantonese	3675
Melbourne - Inner South	2016	Chinese_languages_Mandarin	15589
Melbourne - Inner South	2016	Chinese_languages_Other	1204
Melbourne - Inner South	2016	Croatian	774
Melbourne - Inner South	2016	Dutch	594
Melbourne - Inner South	2016	English	289673
Melbourne - Inner South	2016	Filipino	595
Melbourne - Inner South	2016	French	2524
Melbourne - Inner South	2016	German	2103
Melbourne - Inner South	2016	Greek	13707
Melbourne - Inner South	2016	Hindi	3328
Melbourne - Inner South	2016	Indonesian	876
Melbourne - Inner South	2016	Italian	5147
Melbourne - Inner South	2016	Japanese	1888
Melbourne - Inner South	2016	Korean	1209
Melbourne - Inner South	2016	Macedonian	235
Melbourne - Inner South	2016	Persian_includes_Dari	572
Melbourne - Inner South	2016	Polish	1984
Melbourne - Inner South	2016	Punjabi	1007
Melbourne - Inner South	2016	Russian	7797
Melbourne - Inner South	2016	Samoan	55
Melbourne - Inner South	2016	Serbian	958
Melbourne - Inner South	2016	Sinhalese	968
Melbourne - Inner South	2016	Spanish	2477
Melbourne - Inner South	2016	Tagalog	793
Melbourne - Inner South	2016	Tamil	1212
Melbourne - Inner South	2016	Thai	802
Melbourne - Inner South	2016	Turkish	897
Melbourne - Inner South	2016	Urdu	328
Melbourne - Inner South	2016	Vietnamese	1828
Melbourne - North East	2006		17919
Melbourne - North East	2006	(Other)	11501
Melbourne - North East	2006	Afrikaans	144
Melbourne - North East	2006	Arabic	9772
Melbourne - North East	2006	Australian_Indigenous_Languages	122
Melbourne - North East	2006	Chinese_languages_Bengali	191
Melbourne - North East	2006	Chinese_languages_Cantonese	3587
Melbourne - North East	2006	Chinese_languages_Mandarin	4973
Melbourne - North East	2006	Chinese_languages_Other	973
Melbourne - North East	2006	Croatian	2122
Melbourne - North East	2006	Dutch	388
Melbourne - North East	2006	English	264725
Melbourne - North East	2006	Filipino	869
Melbourne - North East	2006	French	606
Melbourne - North East	2006	German	1146
Melbourne - North East	2006	Greek	16211
Melbourne - North East	2006	Hindi	1782
Melbourne - North East	2006	Indonesian	432
Melbourne - North East	2006	Italian	26242
Melbourne - North East	2006	Japanese	384
Melbourne - North East	2006	Korean	234
Melbourne - North East	2006	Macedonian	13876
Melbourne - North East	2006	Persian_includes_Dari	425
Melbourne - North East	2006	Polish	773
Melbourne - North East	2006	Punjabi	1381
Melbourne - North East	2006	Russian	378
Melbourne - North East	2006	Samoan	650
Melbourne - North East	2006	Serbian	1441
Melbourne - North East	2006	Sinhalese	1242
Melbourne - North East	2006	Spanish	1373
Melbourne - North East	2006	Tagalog	718
Melbourne - North East	2006	Tamil	1406
Melbourne - North East	2006	Thai	362
Melbourne - North East	2006	Turkish	2074
Melbourne - North East	2006	Urdu	484
Melbourne - North East	2006	Vietnamese	5662
Melbourne - North East	2011		17645
Melbourne - North East	2011	(Other)	15380
Melbourne - North East	2011	Afrikaans	277
Melbourne - North East	2011	Arabic	12046
